iso,uptime_s,df_used_kb,apparent_kb,segments,broker_rss_kb,broker_fds,broker_state,restarts,produced,consumed,lag,resets,produce_errors,fetch_errors,metrics
2026-08-31T19:52:11Z,0,40,32768,2,66552,20,running,0,-1,-1,-1,-1,-1,-1,""
2026-08-31T19:53:11Z,60,2808,32768,2,91608,22,running,0,2603,1271,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T19:54:11Z,120,5712,32768,2,106240,22,running,0,5477,2697,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T19:55:11Z,180,8612,32768,2,105164,22,running,0,8350,4132,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T19:56:11Z,240,11524,32768,2,108212,22,running,0,11229,5556,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T19:57:11Z,300,14432,32768,2,111276,22,running,0,14109,6983,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T19:58:12Z,361,17340,32768,2,114236,22,running,0,16987,8413,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T19:59:12Z,421,20252,32768,2,117320,22,running,0,19868,9858,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:00:12Z,481,23168,32768,2,120236,22,running,0,22747,11273,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:01:12Z,541,26080,32768,2,123256,22,running,0,25634,12711,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:02:12Z,601,29000,32768,2,126208,22,running,0,28519,14150,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:03:12Z,661,31912,32768,2,129124,22,running,0,31403,15594,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:04:13Z,722,34824,65536,4,134292,26,running,0,34522,17156,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:05:13Z,782,37736,65536,4,137252,26,running,0,37401,18556,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:06:13Z,842,40648,65536,4,140352,26,running,0,40284,19996,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:07:13Z,902,43560,65536,4,143288,26,running,0,43164,21430,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:08:13Z,962,46472,65536,4,146288,26,running,0,46045,22897,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:09:14Z,1023,49380,65536,4,149204,26,running,0,48924,24295,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:10:14Z,1083,52292,65536,4,152156,26,running,0,51805,25727,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:11:14Z,1143,55200,65536,4,155164,26,running,0,54683,27159,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:12:14Z,1203,58112,65536,4,158112,26,running,0,57563,28623,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:13:14Z,1263,61024,65536,4,161068,26,running,0,60444,30024,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:14:15Z,1324,63936,65536,4,164032,26,running,0,63324,31455,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:15:15Z,1384,66844,98304,6,167988,30,running,0,66198,32883,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:16:15Z,1444,69748,98304,6,170996,30,running,0,69075,34340,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:17:15Z,1504,72660,98304,6,173928,30,running,0,71958,35744,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:18:15Z,1564,75572,98304,6,176884,30,running,0,74838,37174,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:19:15Z,1624,78484,98304,6,179836,30,running,0,77719,38608,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:20:16Z,1685,81392,98304,6,182784,30,running,0,80594,40058,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:21:16Z,1745,84296,98304,6,185732,30,running,0,83467,41460,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:22:16Z,1805,87204,98304,6,188684,30,running,0,86344,42894,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:23:16Z,1865,90112,98304,6,191640,30,running,0,89226,44325,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:24:16Z,1925,93028,98304,6,194632,30,running,0,92109,45783,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:25:16Z,1985,95940,98304,6,197588,30,running,0,94987,47190,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:26:17Z,2046,98848,114688,7,200532,32,running,0,97866,48621,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:27:17Z,2106,101756,131072,8,203528,34,running,0,100744,50053,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:28:17Z,2166,104672,131072,8,206512,34,running,0,103626,51504,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:29:17Z,2226,107584,131072,8,209464,34,running,0,106507,52910,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:30:17Z,2286,110496,131072,8,212404,34,running,0,109388,54339,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:31:18Z,2347,113404,131072,8,215316,34,running,0,112265,55767,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:32:18Z,2407,116308,131072,8,218256,34,running,0,115142,57215,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:33:18Z,2467,119224,131072,8,221204,34,running,0,118262,58767,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:34:18Z,2527,122132,131072,8,224156,34,running,0,121138,60201,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:35:18Z,2587,125036,131072,8,227148,34,running,0,124012,61598,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:36:19Z,2648,127944,131072,8,230092,34,running,0,126890,63026,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:37:19Z,2708,130852,147456,9,232996,36,running,0,129767,64486,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:38:19Z,2768,133760,163840,10,235940,38,running,0,132643,65917,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:39:19Z,2828,136664,163840,10,238944,38,running,0,135519,67315,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:40:19Z,2888,139576,163840,10,241904,38,running,0,138399,68750,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:41:19Z,2948,142484,163840,10,244852,38,running,0,141275,70212,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:42:20Z,3009,145396,163840,10,247796,38,running,0,144154,71645,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:43:20Z,3069,148304,163840,10,250736,38,running,0,147030,73042,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:44:20Z,3129,151212,163840,10,253644,38,running,0,149908,74473,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:45:20Z,3189,154120,163840,10,256592,38,running,0,152783,75931,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:46:20Z,3249,157024,163840,10,259540,38,running,0,155661,77362,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:47:21Z,3310,159932,163840,10,262480,38,running,0,158537,78757,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:48:21Z,3370,162844,180224,11,265432,40,running,0,161415,80187,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:49:21Z,3430,165744,196608,12,269340,42,running,0,164285,81650,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:50:21Z,3490,168652,196608,12,272356,42,running,0,167162,83077,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:51:21Z,3550,171564,196608,12,275268,42,running,0,170045,84478,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:52:21Z,3610,174472,196608,12,278208,42,running,0,172921,85909,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:53:22Z,3671,177376,196608,12,281156,42,running,0,175794,87373,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:54:22Z,3731,180284,196608,12,284104,42,running,0,178673,88804,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:55:22Z,3791,183192,196608,12,287068,42,running,0,181549,90196,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:56:22Z,3851,186100,196608,12,290072,42,running,0,184429,91625,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:57:22Z,3911,189000,196608,12,293016,42,running,0,187298,93092,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:58:22Z,3971,191916,196608,12,295928,42,running,0,190180,94530,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T20:59:23Z,4032,194816,196608,12,298872,42,running,0,193058,95919,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:00:23Z,4092,197736,212992,13,301832,44,running,0,195943,97356,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:01:23Z,4152,200644,229376,14,304812,46,running,0,198824,98829,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:02:23Z,4212,203552,229376,14,307784,46,running,0,201700,100255,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:03:23Z,4272,206456,229376,14,310724,46,running,0,204575,101645,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:04:23Z,4332,209360,229376,14,313652,46,running,0,207688,103210,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:05:24Z,4393,212256,229376,14,316584,46,running,0,210557,104636,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:06:24Z,4453,215160,229376,14,319532,46,running,0,213429,106067,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:07:24Z,4513,218064,229376,14,322468,46,running,0,216302,107493,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:08:24Z,4573,220964,229376,14,325404,46,running,0,219172,108917,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:09:24Z,4633,223868,229376,14,328348,46,running,0,222043,110342,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:10:24Z,4693,226768,229376,14,331276,46,running,0,224913,111772,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:11:25Z,4754,229672,245760,15,334180,48,running,0,227786,113197,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:12:25Z,4814,232576,262144,16,337116,50,running,0,230657,114617,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:13:25Z,4874,235472,262144,16,340116,50,running,0,233526,116041,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:14:25Z,4934,238372,262144,16,343052,50,running,0,236397,117470,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:15:25Z,4994,241280,262144,16,345992,50,running,0,239268,118899,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:16:26Z,5055,244180,262144,16,348928,50,running,0,242140,120326,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:17:26Z,5115,247088,262144,16,351900,50,running,0,245012,121752,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:18:26Z,5175,249988,262144,16,354812,50,running,0,247882,123179,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:19:26Z,5235,252888,262144,16,357776,50,running,0,250754,124610,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 23/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:20:26Z,5295,255784,262144,16,360724,50,running,0,253621,126032,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:21:27Z,5356,258696,262144,16,363676,50,running,0,256496,127461,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:22:27Z,5416,261600,278528,17,366744,52,running,0,259368,128887,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:23:27Z,5476,264500,294912,18,369712,54,running,0,262235,130316,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:24:27Z,5536,267404,294912,18,372628,54,running,0,265108,131737,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:25:27Z,5596,270304,294912,18,375596,54,running,0,267979,133166,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:26:28Z,5657,273204,294912,18,378528,54,running,0,270846,134593,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 25/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:27:28Z,5717,276100,294912,18,381464,54,running,0,273714,136026,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:28:28Z,5777,278996,294912,18,384424,54,running,0,276577,137439,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:29:28Z,5837,281896,294912,18,387356,54,running,0,279441,138863,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:30:28Z,5897,284792,294912,18,390288,54,running,0,282310,140288,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:31:29Z,5958,287692,294912,18,393192,54,running,0,285179,141720,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:32:29Z,6018,290584,294912,18,396120,54,running,0,288281,143276,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:33:29Z,6078,293480,311296,19,399048,56,running,0,291144,144662,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:34:29Z,6138,296380,311296,19,402008,56,running,0,294011,146090,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:35:29Z,6198,299280,327680,20,404968,58,running,0,296878,147515,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:36:30Z,6259,302176,327680,20,407932,58,running,0,299743,148975,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:37:30Z,6319,305080,327680,20,410836,58,running,0,302615,150372,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:38:30Z,6379,307980,327680,20,413780,58,running,0,305484,151800,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 22/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:39:30Z,6439,310876,327680,20,416716,58,running,0,308351,153223,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 24/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:40:30Z,6499,313776,327680,20,419660,58,running,0,311221,154681,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:41:31Z,6560,316680,327680,20,422596,58,running,0,314091,156073,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 26/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
2026-08-31T21:42:31Z,6620,319584,327680,20,425536,58,running,0,316962,157501,0,0,0,0,"booblik: in 48 rec/s; 0.0 MiB/s | produce 48/s fetch 21/s (0.0 MiB/s) | conns 2 backlog 0 errors 0 dropped 0 held 1"
